cn,C3UserRole,unicodePwd,givenName,sn,dateOfBirth,mail,gender,telephoneNumber,studentID
student10660,10,1234,Student 10660,,,,,,
student10661,10,1234,Student 10661,,,,,,
student10662,10,1234,Student 10662,,,,,,
student10663,10,1234,Student 10663,,,,,,
student10664,10,1234,Student 10664,,,,,,
student10665,10,1234,Student 10665,,,,,,
student10666,10,1234,Student 10666,,,,,,
student10667,10,1234,Student 10667,,,,,,
student10668,10,1234,Student 10668,,,,,,
student10669,10,1234,Student 10669,,,,,,
student10670,10,1234,Student 10670,,,,,,
student10671,10,1234,Student 10671,,,,,,
student10672,10,1234,Student 10672,,,,,,
student10673,10,1234,Student 10673,,,,,,
student10674,10,1234,Student 10674,,,,,,
student10675,10,1234,Student 10675,,,,,,
student10676,10,1234,Student 10676,,,,,,
student10677,10,1234,Student 10677,,,,,,
student10678,10,1234,Student 10678,,,,,,
student10679,10,1234,Student 10679,,,,,,
student10680,10,1234,Student 10680,,,,,,
student10681,10,1234,Student 10681,,,,,,
student10682,10,1234,Student 10682,,,,,,
student10683,10,1234,Student 10683,,,,,,
student10684,10,1234,Student 10684,,,,,,
student10685,10,1234,Student 10685,,,,,,
student10686,10,1234,Student 10686,,,,,,
student10687,10,1234,Student 10687,,,,,,
student10688,10,1234,Student 10688,,,,,,
student10689,10,1234,Student 10689,,,,,,
student10690,10,1234,Student 10690,,,,,,
student10691,10,1234,Student 10691,,,,,,
student10692,10,1234,Student 10692,,,,,,
student10693,10,1234,Student 10693,,,,,,
student10694,10,1234,Student 10694,,,,,,
student10695,10,1234,Student 10695,,,,,,
student10696,10,1234,Student 10696,,,,,,
student10697,10,1234,Student 10697,,,,,,
student10698,10,1234,Student 10698,,,,,,
student10699,10,1234,Student 10699,,,,,,
student10700,10,1234,Student 10700,,,,,,
student10701,10,1234,Student 10701,,,,,,
student10702,10,1234,Student 10702,,,,,,
student10703,10,1234,Student 10703,,,,,,
student10704,10,1234,Student 10704,,,,,,
student10705,10,1234,Student 10705,,,,,,
student10706,10,1234,Student 10706,,,,,,
student10707,10,1234,Student 10707,,,,,,
student10708,10,1234,Student 10708,,,,,,
student10709,10,1234,Student 10709,,,,,,
student10710,10,1234,Student 10710,,,,,,
student10711,10,1234,Student 10711,,,,,,
student10712,10,1234,Student 10712,,,,,,
student10713,10,1234,Student 10713,,,,,,
student10714,10,1234,Student 10714,,,,,,
student10715,10,1234,Student 10715,,,,,,
student10716,10,1234,Student 10716,,,,,,
student10717,10,1234,Student 10717,,,,,,
student10718,10,1234,Student 10718,,,,,,
student10719,10,1234,Student 10719,,,,,,
student10720,10,1234,Student 10720,,,,,,
student10721,10,1234,Student 10721,,,,,,
student10722,10,1234,Student 10722,,,,,,
student10723,10,1234,Student 10723,,,,,,
student10724,10,1234,Student 10724,,,,,,
student10725,10,1234,Student 10725,,,,,,
student10726,10,1234,Student 10726,,,,,,
student10727,10,1234,Student 10727,,,,,,
student10728,10,1234,Student 10728,,,,,,
student10729,10,1234,Student 10729,,,,,,
student10730,10,1234,Student 10730,,,,,,
student10731,10,1234,Student 10731,,,,,,
student10732,10,1234,Student 10732,,,,,,
student10733,10,1234,Student 10733,,,,,,
student10734,10,1234,Student 10734,,,,,,
student10735,10,1234,Student 10735,,,,,,
student10736,10,1234,Student 10736,,,,,,
student10737,10,1234,Student 10737,,,,,,
student10738,10,1234,Student 10738,,,,,,
student10739,10,1234,Student 10739,,,,,,
student10740,10,1234,Student 10740,,,,,,
student10741,10,1234,Student 10741,,,,,,
student10742,10,1234,Student 10742,,,,,,
student10743,10,1234,Student 10743,,,,,,
student10744,10,1234,Student 10744,,,,,,
student10745,10,1234,Student 10745,,,,,,
student10746,10,1234,Student 10746,,,,,,
student10747,10,1234,Student 10747,,,,,,
student10748,10,1234,Student 10748,,,,,,
student10749,10,1234,Student 10749,,,,,,
student10750,10,1234,Student 10750,,,,,,
student10751,10,1234,Student 10751,,,,,,
student10752,10,1234,Student 10752,,,,,,
student10753,10,1234,Student 10753,,,,,,
student10754,10,1234,Student 10754,,,,,,
student10755,10,1234,Student 10755,,,,,,
student10756,10,1234,Student 10756,,,,,,
student10757,10,1234,Student 10757,,,,,,
student10758,10,1234,Student 10758,,,,,,
student10759,10,1234,Student 10759,,,,,,
student10760,10,1234,Student 10760,,,,,,
student10761,10,1234,Student 10761,,,,,,
student10762,10,1234,Student 10762,,,,,,
student10763,10,1234,Student 10763,,,,,,
student10764,10,1234,Student 10764,,,,,,
student10765,10,1234,Student 10765,,,,,,
student10766,10,1234,Student 10766,,,,,,
student10767,10,1234,Student 10767,,,,,,
student10768,10,1234,Student 10768,,,,,,
student10769,10,1234,Student 10769,,,,,,
student10770,10,1234,Student 10770,,,,,,
student10771,10,1234,Student 10771,,,,,,
student10772,10,1234,Student 10772,,,,,,
student10773,10,1234,Student 10773,,,,,,
student10774,10,1234,Student 10774,,,,,,
student10775,10,1234,Student 10775,,,,,,
student10776,10,1234,Student 10776,,,,,,
student10777,10,1234,Student 10777,,,,,,
student10778,10,1234,Student 10778,,,,,,
student10779,10,1234,Student 10779,,,,,,
student10780,10,1234,Student 10780,,,,,,
student10781,10,1234,Student 10781,,,,,,
student10782,10,1234,Student 10782,,,,,,
student10783,10,1234,Student 10783,,,,,,
student10784,10,1234,Student 10784,,,,,,
student10785,10,1234,Student 10785,,,,,,
student10786,10,1234,Student 10786,,,,,,
student10787,10,1234,Student 10787,,,,,,
student10788,10,1234,Student 10788,,,,,,
student10789,10,1234,Student 10789,,,,,,
student10790,10,1234,Student 10790,,,,,,
student10791,10,1234,Student 10791,,,,,,
student10792,10,1234,Student 10792,,,,,,
student10793,10,1234,Student 10793,,,,,,
student10794,10,1234,Student 10794,,,,,,
student10795,10,1234,Student 10795,,,,,,
student10796,10,1234,Student 10796,,,,,,
student10797,10,1234,Student 10797,,,,,,
student10798,10,1234,Student 10798,,,,,,
student10799,10,1234,Student 10799,,,,,,
student10800,10,1234,Student 10800,,,,,,
student10801,10,1234,Student 10801,,,,,,
student10802,10,1234,Student 10802,,,,,,
student10803,10,1234,Student 10803,,,,,,
student10804,10,1234,Student 10804,,,,,,
student10805,10,1234,Student 10805,,,,,,
student10806,10,1234,Student 10806,,,,,,
student10807,10,1234,Student 10807,,,,,,
student10808,10,1234,Student 10808,,,,,,
student10809,10,1234,Student 10809,,,,,,
student10810,10,1234,Student 10810,,,,,,
student10811,10,1234,Student 10811,,,,,,
student10812,10,1234,Student 10812,,,,,,
student10813,10,1234,Student 10813,,,,,,
student10814,10,1234,Student 10814,,,,,,
student10815,10,1234,Student 10815,,,,,,
student10816,10,1234,Student 10816,,,,,,
student10817,10,1234,Student 10817,,,,,,
student10818,10,1234,Student 10818,,,,,,
student10819,10,1234,Student 10819,,,,,,
student10820,10,1234,Student 10820,,,,,,
student10821,10,1234,Student 10821,,,,,,
student10822,10,1234,Student 10822,,,,,,
student10823,10,1234,Student 10823,,,,,,
student10824,10,1234,Student 10824,,,,,,
student10825,10,1234,Student 10825,,,,,,
student10826,10,1234,Student 10826,,,,,,
student10827,10,1234,Student 10827,,,,,,
student10828,10,1234,Student 10828,,,,,,
student10829,10,1234,Student 10829,,,,,,
student10830,10,1234,Student 10830,,,,,,
student10831,10,1234,Student 10831,,,,,,
student10832,10,1234,Student 10832,,,,,,
student10833,10,1234,Student 10833,,,,,,
student10834,10,1234,Student 10834,,,,,,
student10835,10,1234,Student 10835,,,,,,
student10836,10,1234,Student 10836,,,,,,
student10837,10,1234,Student 10837,,,,,,
student10838,10,1234,Student 10838,,,,,,
student10839,10,1234,Student 10839,,,,,,
student10840,10,1234,Student 10840,,,,,,
student10841,10,1234,Student 10841,,,,,,
student10842,10,1234,Student 10842,,,,,,
student10843,10,1234,Student 10843,,,,,,
student10844,10,1234,Student 10844,,,,,,
student10845,10,1234,Student 10845,,,,,,
student10846,10,1234,Student 10846,,,,,,
student10847,10,1234,Student 10847,,,,,,
student10848,10,1234,Student 10848,,,,,,
student10849,10,1234,Student 10849,,,,,,
student10850,10,1234,Student 10850,,,,,,
student10851,10,1234,Student 10851,,,,,,
student10852,10,1234,Student 10852,,,,,,
student10853,10,1234,Student 10853,,,,,,
student10854,10,1234,Student 10854,,,,,,
student10855,10,1234,Student 10855,,,,,,
student10856,10,1234,Student 10856,,,,,,
student10857,10,1234,Student 10857,,,,,,
student10858,10,1234,Student 10858,,,,,,
student10859,10,1234,Student 10859,,,,,,
student10860,10,1234,Student 10860,,,,,,
student10861,10,1234,Student 10861,,,,,,
student10862,10,1234,Student 10862,,,,,,
student10863,10,1234,Student 10863,,,,,,
student10864,10,1234,Student 10864,,,,,,
student10865,10,1234,Student 10865,,,,,,
student10866,10,1234,Student 10866,,,,,,
student10867,10,1234,Student 10867,,,,,,
student10868,10,1234,Student 10868,,,,,,
student10869,10,1234,Student 10869,,,,,,
student10870,10,1234,Student 10870,,,,,,
student10871,10,1234,Student 10871,,,,,,
student10872,10,1234,Student 10872,,,,,,
student10873,10,1234,Student 10873,,,,,,
student10874,10,1234,Student 10874,,,,,,
student10875,10,1234,Student 10875,,,,,,
student10876,10,1234,Student 10876,,,,,,
student10877,10,1234,Student 10877,,,,,,
student10878,10,1234,Student 10878,,,,,,
student10879,10,1234,Student 10879,,,,,,
student10880,10,1234,Student 10880,,,,,,
student10881,10,1234,Student 10881,,,,,,
student10882,10,1234,Student 10882,,,,,,
student10883,10,1234,Student 10883,,,,,,
student10884,10,1234,Student 10884,,,,,,
student10885,10,1234,Student 10885,,,,,,
student10886,10,1234,Student 10886,,,,,,
student10887,10,1234,Student 10887,,,,,,
student10888,10,1234,Student 10888,,,,,,
student10889,10,1234,Student 10889,,,,,,
student10890,10,1234,Student 10890,,,,,,
student10891,10,1234,Student 10891,,,,,,
student10892,10,1234,Student 10892,,,,,,
student10893,10,1234,Student 10893,,,,,,
student10894,10,1234,Student 10894,,,,,,
student10895,10,1234,Student 10895,,,,,,
student10896,10,1234,Student 10896,,,,,,
student10897,10,1234,Student 10897,,,,,,
student10898,10,1234,Student 10898,,,,,,
student10899,10,1234,Student 10899,,,,,,
student10900,10,1234,Student 10900,,,,,,
student10901,10,1234,Student 10901,,,,,,
student10902,10,1234,Student 10902,,,,,,
student10903,10,1234,Student 10903,,,,,,
student10904,10,1234,Student 10904,,,,,,
student10905,10,1234,Student 10905,,,,,,
student10906,10,1234,Student 10906,,,,,,
student10907,10,1234,Student 10907,,,,,,
student10908,10,1234,Student 10908,,,,,,
student10909,10,1234,Student 10909,,,,,,
student10910,10,1234,Student 10910,,,,,,
student10911,10,1234,Student 10911,,,,,,
student10912,10,1234,Student 10912,,,,,,
student10913,10,1234,Student 10913,,,,,,
student10914,10,1234,Student 10914,,,,,,
student10915,10,1234,Student 10915,,,,,,
student10916,10,1234,Student 10916,,,,,,
student10917,10,1234,Student 10917,,,,,,
student10918,10,1234,Student 10918,,,,,,
student10919,10,1234,Student 10919,,,,,,
student10920,10,1234,Student 10920,,,,,,
student10921,10,1234,Student 10921,,,,,,
student10922,10,1234,Student 10922,,,,,,
student10923,10,1234,Student 10923,,,,,,
student10924,10,1234,Student 10924,,,,,,
student10925,10,1234,Student 10925,,,,,,
student10926,10,1234,Student 10926,,,,,,
student10927,10,1234,Student 10927,,,,,,
student10928,10,1234,Student 10928,,,,,,
student10929,10,1234,Student 10929,,,,,,
student10930,10,1234,Student 10930,,,,,,
student10931,10,1234,Student 10931,,,,,,
student10932,10,1234,Student 10932,,,,,,
student10933,10,1234,Student 10933,,,,,,
student10934,10,1234,Student 10934,,,,,,
student10935,10,1234,Student 10935,,,,,,
student10936,10,1234,Student 10936,,,,,,
student10937,10,1234,Student 10937,,,,,,
student10938,10,1234,Student 10938,,,,,,
student10939,10,1234,Student 10939,,,,,,
student10940,10,1234,Student 10940,,,,,,
student10941,10,1234,Student 10941,,,,,,
student10942,10,1234,Student 10942,,,,,,
student10943,10,1234,Student 10943,,,,,,
student10944,10,1234,Student 10944,,,,,,
student10945,10,1234,Student 10945,,,,,,
student10946,10,1234,Student 10946,,,,,,
student10947,10,1234,Student 10947,,,,,,
student10948,10,1234,Student 10948,,,,,,
student10949,10,1234,Student 10949,,,,,,
student10950,10,1234,Student 10950,,,,,,
student10951,10,1234,Student 10951,,,,,,
student10952,10,1234,Student 10952,,,,,,
student10953,10,1234,Student 10953,,,,,,
student10954,10,1234,Student 10954,,,,,,
student10955,10,1234,Student 10955,,,,,,
student10956,10,1234,Student 10956,,,,,,
student10957,10,1234,Student 10957,,,,,,
student10958,10,1234,Student 10958,,,,,,
student10959,10,1234,Student 10959,,,,,,
student10960,10,1234,Student 10960,,,,,,
student10961,10,1234,Student 10961,,,,,,
student10962,10,1234,Student 10962,,,,,,
student10963,10,1234,Student 10963,,,,,,
student10964,10,1234,Student 10964,,,,,,
student10965,10,1234,Student 10965,,,,,,
student10966,10,1234,Student 10966,,,,,,
student10967,10,1234,Student 10967,,,,,,
student10968,10,1234,Student 10968,,,,,,
student10969,10,1234,Student 10969,,,,,,
student10970,10,1234,Student 10970,,,,,,
student10971,10,1234,Student 10971,,,,,,
student10972,10,1234,Student 10972,,,,,,
student10973,10,1234,Student 10973,,,,,,
student10974,10,1234,Student 10974,,,,,,
student10975,10,1234,Student 10975,,,,,,
student10976,10,1234,Student 10976,,,,,,
student10977,10,1234,Student 10977,,,,,,
student10978,10,1234,Student 10978,,,,,,
student10979,10,1234,Student 10979,,,,,,
student10980,10,1234,Student 10980,,,,,,
student10981,10,1234,Student 10981,,,,,,
student10982,10,1234,Student 10982,,,,,,
student10983,10,1234,Student 10983,,,,,,
student10984,10,1234,Student 10984,,,,,,
student10985,10,1234,Student 10985,,,,,,
student10986,10,1234,Student 10986,,,,,,
student10987,10,1234,Student 10987,,,,,,
student10988,10,1234,Student 10988,,,,,,
student10989,10,1234,Student 10989,,,,,,
student10990,10,1234,Student 10990,,,,,,
student10991,10,1234,Student 10991,,,,,,
student10992,10,1234,Student 10992,,,,,,
student10993,10,1234,Student 10993,,,,,,
student10994,10,1234,Student 10994,,,,,,
student10995,10,1234,Student 10995,,,,,,
student10996,10,1234,Student 10996,,,,,,
student10997,10,1234,Student 10997,,,,,,
student10998,10,1234,Student 10998,,,,,,
student10999,10,1234,Student 10999,,,,,,
student11000,10,1234,Student 11000,,,,,,
student11001,10,1234,Student 11001,,,,,,
student11002,10,1234,Student 11002,,,,,,
student11003,10,1234,Student 11003,,,,,,
student11004,10,1234,Student 11004,,,,,,
student11005,10,1234,Student 11005,,,,,,
student11006,10,1234,Student 11006,,,,,,
student11007,10,1234,Student 11007,,,,,,
student11008,10,1234,Student 11008,,,,,,
student11009,10,1234,Student 11009,,,,,,
student11010,10,1234,Student 11010,,,,,,
student11011,10,1234,Student 11011,,,,,,
student11012,10,1234,Student 11012,,,,,,
student11013,10,1234,Student 11013,,,,,,
student11014,10,1234,Student 11014,,,,,,
student11015,10,1234,Student 11015,,,,,,
student11016,10,1234,Student 11016,,,,,,
student11017,10,1234,Student 11017,,,,,,
student11018,10,1234,Student 11018,,,,,,
student11019,10,1234,Student 11019,,,,,,
student11020,10,1234,Student 11020,,,,,,
student11021,10,1234,Student 11021,,,,,,
student11022,10,1234,Student 11022,,,,,,
student11023,10,1234,Student 11023,,,,,,
student11024,10,1234,Student 11024,,,,,,
student11025,10,1234,Student 11025,,,,,,
student11026,10,1234,Student 11026,,,,,,
student11027,10,1234,Student 11027,,,,,,
student11028,10,1234,Student 11028,,,,,,
student11029,10,1234,Student 11029,,,,,,
student11030,10,1234,Student 11030,,,,,,
student11031,10,1234,Student 11031,,,,,,
student11032,10,1234,Student 11032,,,,,,
student11033,10,1234,Student 11033,,,,,,
student11034,10,1234,Student 11034,,,,,,
student11035,10,1234,Student 11035,,,,,,
student11036,10,1234,Student 11036,,,,,,
student11037,10,1234,Student 11037,,,,,,
student11038,10,1234,Student 11038,,,,,,
student11039,10,1234,Student 11039,,,,,,
student11040,10,1234,Student 11040,,,,,,
student11041,10,1234,Student 11041,,,,,,
student11042,10,1234,Student 11042,,,,,,
student11043,10,1234,Student 11043,,,,,,
student11044,10,1234,Student 11044,,,,,,
student11045,10,1234,Student 11045,,,,,,
student11046,10,1234,Student 11046,,,,,,
student11047,10,1234,Student 11047,,,,,,
student11048,10,1234,Student 11048,,,,,,
student11049,10,1234,Student 11049,,,,,,
student11050,10,1234,Student 11050,,,,,,
student11051,10,1234,Student 11051,,,,,,
student11052,10,1234,Student 11052,,,,,,
student11053,10,1234,Student 11053,,,,,,
student11054,10,1234,Student 11054,,,,,,
student11055,10,1234,Student 11055,,,,,,
student11056,10,1234,Student 11056,,,,,,
student11057,10,1234,Student 11057,,,,,,
student11058,10,1234,Student 11058,,,,,,
student11059,10,1234,Student 11059,,,,,,
student11060,10,1234,Student 11060,,,,,,
student11061,10,1234,Student 11061,,,,,,
student11062,10,1234,Student 11062,,,,,,
student11063,10,1234,Student 11063,,,,,,
student11064,10,1234,Student 11064,,,,,,
student11065,10,1234,Student 11065,,,,,,
student11066,10,1234,Student 11066,,,,,,
student11067,10,1234,Student 11067,,,,,,
student11068,10,1234,Student 11068,,,,,,
student11069,10,1234,Student 11069,,,,,,
student11070,10,1234,Student 11070,,,,,,
student11071,10,1234,Student 11071,,,,,,
student11072,10,1234,Student 11072,,,,,,
student11073,10,1234,Student 11073,,,,,,
student11074,10,1234,Student 11074,,,,,,
student11075,10,1234,Student 11075,,,,,,
student11076,10,1234,Student 11076,,,,,,
student11077,10,1234,Student 11077,,,,,,
student11078,10,1234,Student 11078,,,,,,
student11079,10,1234,Student 11079,,,,,,
student11080,10,1234,Student 11080,,,,,,
student11081,10,1234,Student 11081,,,,,,
student11082,10,1234,Student 11082,,,,,,
student11083,10,1234,Student 11083,,,,,,
student11084,10,1234,Student 11084,,,,,,
student11085,10,1234,Student 11085,,,,,,
student11086,10,1234,Student 11086,,,,,,
student11087,10,1234,Student 11087,,,,,,
student11088,10,1234,Student 11088,,,,,,
student11089,10,1234,Student 11089,,,,,,
student11090,10,1234,Student 11090,,,,,,
student11091,10,1234,Student 11091,,,,,,
student11092,10,1234,Student 11092,,,,,,
student11093,10,1234,Student 11093,,,,,,
student11094,10,1234,Student 11094,,,,,,
