cn,C3UserRole,unicodePwd,givenName,sn,dateOfBirth,mail,gender,telephoneNumber,studentID
student730,10,1234,Student 730,,,,,,
student731,10,1234,Student 731,,,,,,
student732,10,1234,Student 732,,,,,,
student733,10,1234,Student 733,,,,,,
student734,10,1234,Student 734,,,,,,
student735,10,1234,Student 735,,,,,,
student736,10,1234,Student 736,,,,,,
student737,10,1234,Student 737,,,,,,
student738,10,1234,Student 738,,,,,,
student739,10,1234,Student 739,,,,,,
student740,10,1234,Student 740,,,,,,
student741,10,1234,Student 741,,,,,,
student742,10,1234,Student 742,,,,,,
student743,10,1234,Student 743,,,,,,
student744,10,1234,Student 744,,,,,,
student745,10,1234,Student 745,,,,,,
student746,10,1234,Student 746,,,,,,
student747,10,1234,Student 747,,,,,,
student748,10,1234,Student 748,,,,,,
student749,10,1234,Student 749,,,,,,
student750,10,1234,Student 750,,,,,,
student751,10,1234,Student 751,,,,,,
student752,10,1234,Student 752,,,,,,
student753,10,1234,Student 753,,,,,,
student754,10,1234,Student 754,,,,,,
student755,10,1234,Student 755,,,,,,
student756,10,1234,Student 756,,,,,,
student757,10,1234,Student 757,,,,,,
student758,10,1234,Student 758,,,,,,
student759,10,1234,Student 759,,,,,,
student760,10,1234,Student 760,,,,,,
student761,10,1234,Student 761,,,,,,
student762,10,1234,Student 762,,,,,,
student763,10,1234,Student 763,,,,,,
student764,10,1234,Student 764,,,,,,
student765,10,1234,Student 765,,,,,,
student766,10,1234,Student 766,,,,,,
student767,10,1234,Student 767,,,,,,
student768,10,1234,Student 768,,,,,,
student769,10,1234,Student 769,,,,,,
student770,10,1234,Student 770,,,,,,
student771,10,1234,Student 771,,,,,,
student772,10,1234,Student 772,,,,,,
student773,10,1234,Student 773,,,,,,
student774,10,1234,Student 774,,,,,,
student775,10,1234,Student 775,,,,,,
student776,10,1234,Student 776,,,,,,
student777,10,1234,Student 777,,,,,,
student778,10,1234,Student 778,,,,,,
student779,10,1234,Student 779,,,,,,
student780,10,1234,Student 780,,,,,,
student781,10,1234,Student 781,,,,,,
student782,10,1234,Student 782,,,,,,
student783,10,1234,Student 783,,,,,,
student784,10,1234,Student 784,,,,,,
student785,10,1234,Student 785,,,,,,
student786,10,1234,Student 786,,,,,,
student787,10,1234,Student 787,,,,,,
student788,10,1234,Student 788,,,,,,
student789,10,1234,Student 789,,,,,,
student790,10,1234,Student 790,,,,,,
student791,10,1234,Student 791,,,,,,
student792,10,1234,Student 792,,,,,,
student793,10,1234,Student 793,,,,,,
student794,10,1234,Student 794,,,,,,
student795,10,1234,Student 795,,,,,,
student796,10,1234,Student 796,,,,,,
student797,10,1234,Student 797,,,,,,
student798,10,1234,Student 798,,,,,,
student799,10,1234,Student 799,,,,,,
student800,10,1234,Student 800,,,,,,
student801,10,1234,Student 801,,,,,,
student802,10,1234,Student 802,,,,,,
student803,10,1234,Student 803,,,,,,
student804,10,1234,Student 804,,,,,,
student805,10,1234,Student 805,,,,,,
student806,10,1234,Student 806,,,,,,
student807,10,1234,Student 807,,,,,,
student808,10,1234,Student 808,,,,,,
student809,10,1234,Student 809,,,,,,
student810,10,1234,Student 810,,,,,,
student811,10,1234,Student 811,,,,,,
student812,10,1234,Student 812,,,,,,
student813,10,1234,Student 813,,,,,,
student814,10,1234,Student 814,,,,,,
student815,10,1234,Student 815,,,,,,
student816,10,1234,Student 816,,,,,,
student817,10,1234,Student 817,,,,,,
student818,10,1234,Student 818,,,,,,
student819,10,1234,Student 819,,,,,,
student820,10,1234,Student 820,,,,,,
student821,10,1234,Student 821,,,,,,
student822,10,1234,Student 822,,,,,,
student823,10,1234,Student 823,,,,,,
student824,10,1234,Student 824,,,,,,
student825,10,1234,Student 825,,,,,,
student826,10,1234,Student 826,,,,,,
student827,10,1234,Student 827,,,,,,
student828,10,1234,Student 828,,,,,,
student829,10,1234,Student 829,,,,,,
student830,10,1234,Student 830,,,,,,
student831,10,1234,Student 831,,,,,,
student832,10,1234,Student 832,,,,,,
student833,10,1234,Student 833,,,,,,
student834,10,1234,Student 834,,,,,,
student835,10,1234,Student 835,,,,,,
student836,10,1234,Student 836,,,,,,
student837,10,1234,Student 837,,,,,,
student838,10,1234,Student 838,,,,,,
student839,10,1234,Student 839,,,,,,
student840,10,1234,Student 840,,,,,,
student841,10,1234,Student 841,,,,,,
student842,10,1234,Student 842,,,,,,
student843,10,1234,Student 843,,,,,,
student844,10,1234,Student 844,,,,,,
student845,10,1234,Student 845,,,,,,
student846,10,1234,Student 846,,,,,,
student847,10,1234,Student 847,,,,,,
student848,10,1234,Student 848,,,,,,
student849,10,1234,Student 849,,,,,,
student850,10,1234,Student 850,,,,,,
student851,10,1234,Student 851,,,,,,
student852,10,1234,Student 852,,,,,,
student853,10,1234,Student 853,,,,,,
student854,10,1234,Student 854,,,,,,
student855,10,1234,Student 855,,,,,,
student856,10,1234,Student 856,,,,,,
student857,10,1234,Student 857,,,,,,
student858,10,1234,Student 858,,,,,,
student859,10,1234,Student 859,,,,,,
student860,10,1234,Student 860,,,,,,
student861,10,1234,Student 861,,,,,,
student862,10,1234,Student 862,,,,,,
student863,10,1234,Student 863,,,,,,
student864,10,1234,Student 864,,,,,,
student865,10,1234,Student 865,,,,,,
student866,10,1234,Student 866,,,,,,
student867,10,1234,Student 867,,,,,,
student868,10,1234,Student 868,,,,,,
student869,10,1234,Student 869,,,,,,
student870,10,1234,Student 870,,,,,,
student871,10,1234,Student 871,,,,,,
student872,10,1234,Student 872,,,,,,
student873,10,1234,Student 873,,,,,,
student874,10,1234,Student 874,,,,,,
student875,10,1234,Student 875,,,,,,
student876,10,1234,Student 876,,,,,,
student877,10,1234,Student 877,,,,,,
student878,10,1234,Student 878,,,,,,
student879,10,1234,Student 879,,,,,,
student880,10,1234,Student 880,,,,,,
student881,10,1234,Student 881,,,,,,
student882,10,1234,Student 882,,,,,,
student883,10,1234,Student 883,,,,,,
student884,10,1234,Student 884,,,,,,
student885,10,1234,Student 885,,,,,,
student886,10,1234,Student 886,,,,,,
student887,10,1234,Student 887,,,,,,
student888,10,1234,Student 888,,,,,,
student889,10,1234,Student 889,,,,,,
student890,10,1234,Student 890,,,,,,
student891,10,1234,Student 891,,,,,,
student892,10,1234,Student 892,,,,,,
student893,10,1234,Student 893,,,,,,
student894,10,1234,Student 894,,,,,,
student895,10,1234,Student 895,,,,,,
student896,10,1234,Student 896,,,,,,
student897,10,1234,Student 897,,,,,,
student898,10,1234,Student 898,,,,,,
student899,10,1234,Student 899,,,,,,
student900,10,1234,Student 900,,,,,,
student901,10,1234,Student 901,,,,,,
student902,10,1234,Student 902,,,,,,
student903,10,1234,Student 903,,,,,,
student904,10,1234,Student 904,,,,,,
student905,10,1234,Student 905,,,,,,
student906,10,1234,Student 906,,,,,,
student907,10,1234,Student 907,,,,,,
student908,10,1234,Student 908,,,,,,
student909,10,1234,Student 909,,,,,,
student910,10,1234,Student 910,,,,,,
student911,10,1234,Student 911,,,,,,
student912,10,1234,Student 912,,,,,,
student913,10,1234,Student 913,,,,,,
student914,10,1234,Student 914,,,,,,
student915,10,1234,Student 915,,,,,,
student916,10,1234,Student 916,,,,,,
student917,10,1234,Student 917,,,,,,
student918,10,1234,Student 918,,,,,,
student919,10,1234,Student 919,,,,,,
student920,10,1234,Student 920,,,,,,
student921,10,1234,Student 921,,,,,,
student922,10,1234,Student 922,,,,,,
student923,10,1234,Student 923,,,,,,
student924,10,1234,Student 924,,,,,,
student925,10,1234,Student 925,,,,,,
student926,10,1234,Student 926,,,,,,
student927,10,1234,Student 927,,,,,,
student928,10,1234,Student 928,,,,,,
student929,10,1234,Student 929,,,,,,
student930,10,1234,Student 930,,,,,,
student931,10,1234,Student 931,,,,,,
student932,10,1234,Student 932,,,,,,
student933,10,1234,Student 933,,,,,,
student934,10,1234,Student 934,,,,,,
student935,10,1234,Student 935,,,,,,
student936,10,1234,Student 936,,,,,,
student937,10,1234,Student 937,,,,,,
student938,10,1234,Student 938,,,,,,
student939,10,1234,Student 939,,,,,,
student940,10,1234,Student 940,,,,,,
student941,10,1234,Student 941,,,,,,
student942,10,1234,Student 942,,,,,,
student943,10,1234,Student 943,,,,,,
student944,10,1234,Student 944,,,,,,
student945,10,1234,Student 945,,,,,,
student946,10,1234,Student 946,,,,,,
student947,10,1234,Student 947,,,,,,
student948,10,1234,Student 948,,,,,,
student949,10,1234,Student 949,,,,,,
student950,10,1234,Student 950,,,,,,
student951,10,1234,Student 951,,,,,,
student952,10,1234,Student 952,,,,,,
student953,10,1234,Student 953,,,,,,
student954,10,1234,Student 954,,,,,,
student955,10,1234,Student 955,,,,,,
student956,10,1234,Student 956,,,,,,
student957,10,1234,Student 957,,,,,,
student958,10,1234,Student 958,,,,,,
student959,10,1234,Student 959,,,,,,
student960,10,1234,Student 960,,,,,,
student961,10,1234,Student 961,,,,,,
student962,10,1234,Student 962,,,,,,
student963,10,1234,Student 963,,,,,,
student964,10,1234,Student 964,,,,,,
student965,10,1234,Student 965,,,,,,
student966,10,1234,Student 966,,,,,,
student967,10,1234,Student 967,,,,,,
student968,10,1234,Student 968,,,,,,
student969,10,1234,Student 969,,,,,,
student970,10,1234,Student 970,,,,,,
student971,10,1234,Student 971,,,,,,
student972,10,1234,Student 972,,,,,,
student973,10,1234,Student 973,,,,,,
student974,10,1234,Student 974,,,,,,
student975,10,1234,Student 975,,,,,,
student976,10,1234,Student 976,,,,,,
student977,10,1234,Student 977,,,,,,
student978,10,1234,Student 978,,,,,,
student979,10,1234,Student 979,,,,,,
student980,10,1234,Student 980,,,,,,
student981,10,1234,Student 981,,,,,,
student982,10,1234,Student 982,,,,,,
student983,10,1234,Student 983,,,,,,
student984,10,1234,Student 984,,,,,,
student985,10,1234,Student 985,,,,,,
student986,10,1234,Student 986,,,,,,
student987,10,1234,Student 987,,,,,,
student988,10,1234,Student 988,,,,,,
student989,10,1234,Student 989,,,,,,
student990,10,1234,Student 990,,,,,,
student991,10,1234,Student 991,,,,,,
student992,10,1234,Student 992,,,,,,
student993,10,1234,Student 993,,,,,,
student994,10,1234,Student 994,,,,,,
student995,10,1234,Student 995,,,,,,
student996,10,1234,Student 996,,,,,,
student997,10,1234,Student 997,,,,,,
student998,10,1234,Student 998,,,,,,
student999,10,1234,Student 999,,,,,,
student1000,10,1234,Student 1000,,,,,,
student1001,10,1234,Student 1001,,,,,,
student1002,10,1234,Student 1002,,,,,,
student1003,10,1234,Student 1003,,,,,,
student1004,10,1234,Student 1004,,,,,,
student1005,10,1234,Student 1005,,,,,,
student1006,10,1234,Student 1006,,,,,,
student1007,10,1234,Student 1007,,,,,,
student1008,10,1234,Student 1008,,,,,,
student1009,10,1234,Student 1009,,,,,,
student1010,10,1234,Student 1010,,,,,,
student1011,10,1234,Student 1011,,,,,,
student1012,10,1234,Student 1012,,,,,,
student1013,10,1234,Student 1013,,,,,,
student1014,10,1234,Student 1014,,,,,,
student1015,10,1234,Student 1015,,,,,,
student1016,10,1234,Student 1016,,,,,,
student1017,10,1234,Student 1017,,,,,,
student1018,10,1234,Student 1018,,,,,,
student1019,10,1234,Student 1019,,,,,,
student1020,10,1234,Student 1020,,,,,,
student1021,10,1234,Student 1021,,,,,,
student1022,10,1234,Student 1022,,,,,,
student1023,10,1234,Student 1023,,,,,,
student1024,10,1234,Student 1024,,,,,,
student1025,10,1234,Student 1025,,,,,,
student1026,10,1234,Student 1026,,,,,,
student1027,10,1234,Student 1027,,,,,,
student1028,10,1234,Student 1028,,,,,,
student1029,10,1234,Student 1029,,,,,,
student1030,10,1234,Student 1030,,,,,,
student1031,10,1234,Student 1031,,,,,,
student1032,10,1234,Student 1032,,,,,,
student1033,10,1234,Student 1033,,,,,,
student1034,10,1234,Student 1034,,,,,,
student1035,10,1234,Student 1035,,,,,,
student1036,10,1234,Student 1036,,,,,,
student1037,10,1234,Student 1037,,,,,,
student1038,10,1234,Student 1038,,,,,,
student1039,10,1234,Student 1039,,,,,,
student1040,10,1234,Student 1040,,,,,,
student1041,10,1234,Student 1041,,,,,,
student1042,10,1234,Student 1042,,,,,,
student1043,10,1234,Student 1043,,,,,,
student1044,10,1234,Student 1044,,,,,,
student1045,10,1234,Student 1045,,,,,,
student1046,10,1234,Student 1046,,,,,,
student1047,10,1234,Student 1047,,,,,,
student1048,10,1234,Student 1048,,,,,,
student1049,10,1234,Student 1049,,,,,,
student1050,10,1234,Student 1050,,,,,,
student1051,10,1234,Student 1051,,,,,,
student1052,10,1234,Student 1052,,,,,,
student1053,10,1234,Student 1053,,,,,,
student1054,10,1234,Student 1054,,,,,,
student1055,10,1234,Student 1055,,,,,,
student1056,10,1234,Student 1056,,,,,,
student1057,10,1234,Student 1057,,,,,,
student1058,10,1234,Student 1058,,,,,,
student1059,10,1234,Student 1059,,,,,,
student1060,10,1234,Student 1060,,,,,,
student1061,10,1234,Student 1061,,,,,,
student1062,10,1234,Student 1062,,,,,,
student1063,10,1234,Student 1063,,,,,,
student1064,10,1234,Student 1064,,,,,,
student1065,10,1234,Student 1065,,,,,,
student1066,10,1234,Student 1066,,,,,,
student1067,10,1234,Student 1067,,,,,,
student1068,10,1234,Student 1068,,,,,,
student1069,10,1234,Student 1069,,,,,,
student1070,10,1234,Student 1070,,,,,,
student1071,10,1234,Student 1071,,,,,,
student1072,10,1234,Student 1072,,,,,,
student1073,10,1234,Student 1073,,,,,,
student1074,10,1234,Student 1074,,,,,,
student1075,10,1234,Student 1075,,,,,,
student1076,10,1234,Student 1076,,,,,,
student1077,10,1234,Student 1077,,,,,,
student1078,10,1234,Student 1078,,,,,,
student1079,10,1234,Student 1079,,,,,,
student1080,10,1234,Student 1080,,,,,,
student1081,10,1234,Student 1081,,,,,,
student1082,10,1234,Student 1082,,,,,,
student1083,10,1234,Student 1083,,,,,,
student1084,10,1234,Student 1084,,,,,,
student1085,10,1234,Student 1085,,,,,,
student1086,10,1234,Student 1086,,,,,,
student1087,10,1234,Student 1087,,,,,,
student1088,10,1234,Student 1088,,,,,,
student1089,10,1234,Student 1089,,,,,,
student1090,10,1234,Student 1090,,,,,,
student1091,10,1234,Student 1091,,,,,,
student1092,10,1234,Student 1092,,,,,,
student1093,10,1234,Student 1093,,,,,,
student1094,10,1234,Student 1094,,,,,,
student1095,10,1234,Student 1095,,,,,,
student1096,10,1234,Student 1096,,,,,,
student1097,10,1234,Student 1097,,,,,,
student1098,10,1234,Student 1098,,,,,,
student1099,10,1234,Student 1099,,,,,,
student1100,10,1234,Student 1100,,,,,,
student1101,10,1234,Student 1101,,,,,,
student1102,10,1234,Student 1102,,,,,,
student1103,10,1234,Student 1103,,,,,,
student1104,10,1234,Student 1104,,,,,,
student1105,10,1234,Student 1105,,,,,,
student1106,10,1234,Student 1106,,,,,,
student1107,10,1234,Student 1107,,,,,,
student1108,10,1234,Student 1108,,,,,,
student1109,10,1234,Student 1109,,,,,,
student1110,10,1234,Student 1110,,,,,,
student1111,10,1234,Student 1111,,,,,,
student1112,10,1234,Student 1112,,,,,,
student1113,10,1234,Student 1113,,,,,,
student1114,10,1234,Student 1114,,,,,,
student1115,10,1234,Student 1115,,,,,,
student1116,10,1234,Student 1116,,,,,,
student1117,10,1234,Student 1117,,,,,,
student1118,10,1234,Student 1118,,,,,,
student1119,10,1234,Student 1119,,,,,,
student1120,10,1234,Student 1120,,,,,,
student1121,10,1234,Student 1121,,,,,,
student1122,10,1234,Student 1122,,,,,,
student1123,10,1234,Student 1123,,,,,,
student1124,10,1234,Student 1124,,,,,,
student1125,10,1234,Student 1125,,,,,,
student1126,10,1234,Student 1126,,,,,,
student1127,10,1234,Student 1127,,,,,,
student1128,10,1234,Student 1128,,,,,,
student1129,10,1234,Student 1129,,,,,,
student1130,10,1234,Student 1130,,,,,,
student1131,10,1234,Student 1131,,,,,,
student1132,10,1234,Student 1132,,,,,,
student1133,10,1234,Student 1133,,,,,,
student1134,10,1234,Student 1134,,,,,,
student1135,10,1234,Student 1135,,,,,,
student1136,10,1234,Student 1136,,,,,,
student1137,10,1234,Student 1137,,,,,,
student1138,10,1234,Student 1138,,,,,,
student1139,10,1234,Student 1139,,,,,,
student1140,10,1234,Student 1140,,,,,,
student1141,10,1234,Student 1141,,,,,,
student1142,10,1234,Student 1142,,,,,,
student1143,10,1234,Student 1143,,,,,,
student1144,10,1234,Student 1144,,,,,,
student1145,10,1234,Student 1145,,,,,,
student1146,10,1234,Student 1146,,,,,,
student1147,10,1234,Student 1147,,,,,,
student1148,10,1234,Student 1148,,,,,,
student1149,10,1234,Student 1149,,,,,,
student1150,10,1234,Student 1150,,,,,,
student1151,10,1234,Student 1151,,,,,,
student1152,10,1234,Student 1152,,,,,,
student1153,10,1234,Student 1153,,,,,,
student1154,10,1234,Student 1154,,,,,,
student1155,10,1234,Student 1155,,,,,,
student1156,10,1234,Student 1156,,,,,,
student1157,10,1234,Student 1157,,,,,,
student1158,10,1234,Student 1158,,,,,,
student1159,10,1234,Student 1159,,,,,,
student1160,10,1234,Student 1160,,,,,,
student1161,10,1234,Student 1161,,,,,,
student1162,10,1234,Student 1162,,,,,,
student1163,10,1234,Student 1163,,,,,,
student1164,10,1234,Student 1164,,,,,,
student1165,10,1234,Student 1165,,,,,,
student1166,10,1234,Student 1166,,,,,,
student1167,10,1234,Student 1167,,,,,,
student1168,10,1234,Student 1168,,,,,,
student1169,10,1234,Student 1169,,,,,,
student1170,10,1234,Student 1170,,,,,,
student1171,10,1234,Student 1171,,,,,,
student1172,10,1234,Student 1172,,,,,,
student1173,10,1234,Student 1173,,,,,,
student1174,10,1234,Student 1174,,,,,,
student1175,10,1234,Student 1175,,,,,,
student1176,10,1234,Student 1176,,,,,,
student1177,10,1234,Student 1177,,,,,,
